solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,ibata_id,vhelio,vhelio_err
1635721458409799680,b'Gaia DR2 4418921495271963136',4418921495271963136,37340608,2015.5,229.05596280890316,0.16162824869508682,-0.033549061698618106,0.1739865608723507,-0.09039230004318753,0.21716314496158545,-0.41624143719673157,-2.928417643304308,0.388169136111004,-3.3565050056278047,0.4285175204758917,-0.18284666538238525,0.03367115557193756,0.13649839162826538,-0.2176799774169922,-0.5756743550300598,-0.3507224917411804,0.5238566398620605,0.26658347249031067,-0.4545402228832245,-0.43724164366722107,140,0,138,2,1.0451909303665161,150.06150817871094,0.0,0.0,31,False,0.7319765090942383,1.5509020111986962,0.04489741451885463,-0.007164109032601118,16,9,0.45247122645378113,0,16,False,139,950.5655290296644,2.0016884353501854,474.8818664550781,18.243410110473633,12,456.1397033663065,16.857129975996216,27.05915641784668,18.703643798828125,13,738.3196702708532,13.702615107936682,53.88166046142578,17.59130859375,1.2565776109695435,0,1.112335205078125,0.4602336883544922,0.6521015167236328,,,0,,,,b'NOT_AVAILABLE',0.9683544166228126,45.8855042381247,226.61115491082273,17.453017511847815,,,,,,,,,,,,,,,,,,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=4418921495271963136',,ibata12,-54.7,2.76
1635721458409799680,b'Gaia DR2 4418919712861244416',4418919712861244416,72545160,2015.5,229.0346714332568,0.08673949051799927,-0.12725452187604444,0.10210095576888682,-0.11441905844928688,0.12296501371867138,-0.9305009245872498,-2.8464644463593807,0.19082615215575466,-2.795339502942155,0.21793606007789065,-0.15224644541740417,-0.10225848853588104,0.08366034924983978,-0.22104209661483765,-0.5932507514953613,-0.3463622033596039,0.5242904424667358,0.18207086622714996,-0.3911685049533844,-0.41246235370635986,151,0,151,0,2.3920223712921143,190.0122833251953,0.25540996396284465,1.4284698776556588,31,False,2.3061764240264893,1.5622300164148375,0.025402815333962114,-0.02734309434890747,17,9,0.23102234303951263,0,17,False,150,2726.4559787754347,3.157507512580387,863.4835815429688,17.099369049072266,15,1274.2621647562103,23.097605137357217,55.168582916259766,17.588241577148438,15,2122.174742336767,8.998294506157988,235.84188842773438,16.44496726989746,1.2457332611083984,0,1.1432743072509766,0.4888725280761719,0.6544017791748047,,,0,,,,b'NOT_AVAILABLE',0.8467569089395948,45.84007647040813,226.61652347649553,17.357060269904338,,,,,,,,,,,,,,,,,,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=4418919712861244416',,ibata13,-55.41,1.16
1635721458409799680,b'Gaia DR2 4418920120882353280',4418920120882353280,801155814,2015.5,229.03318029196157,0.21925876899779448,-0.08925971735391282,0.24687730298557117,0.2291581341859276,0.3057265535995953,0.7495526075363159,-1.91956088408065,0.4887257279548367,-2.9386518749579165,0.5547028395122149,-0.1329287588596344,-0.0738445296883583,0.056109316647052765,-0.2193014919757843,-0.596904993057251,-0.3492674231529236,0.5252612829208374,0.19471533596515656,-0.4239441454410553,-0.40260401368141174,149,0,146,3,3.10860276222229,199.0694122314453,0.8288972773801165,3.0270011189570183,31,False,0.3745323717594147,1.5526339526221224,0.06133884595172587,-0.025164876133203506,17,9,0.5761972069740295,0,17,False,144,756.6712233054955,1.9319325308820687,391.6654357910156,18.491098403930664,15,361.23207969486106,17.60202668781922,20.522186279296875,18.95692253112793,17,589.1125868711272,12.859119048485612,45.812828063964844,17.836423873901367,1.2559545040130615,0,1.1204986572265625,0.4658241271972656,0.6546745300292969,,,0,,,,b'NOT_AVAILABLE',0.8864944022335394,45.86614949898496,226.6041418060617,17.39320158122685,,,,,,,,,,,,,,,,,,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=4418920120882353280',,ibata14,-59.53,1.38
1635721458409799680,b'Gaia DR2 4418914936857620224',4418914936857620224,945946,2015.5,228.98376358910346,0.0393326491959811,-0.10162635639226236,0.046503785447744334,-0.001404820947910236,0.056700684915604246,-0.02477608434855938,-2.722381959985846,0.09029066622687522,-2.603691967910398,0.10423784373514804,-0.11516503244638443,-0.12010631710290909,0.09723580628633499,-0.1507594734430313,-0.5908349752426147,-0.3337438702583313,0.5463704466819763,0.23756423592567444,-0.4224516749382019,-0.4079309105873108,142,0,140,2,-0.9982881546020508,118.63916015625,0.0,0.0,31,False,13.849349975585938,1.5162294268130314,0.01119327399381195,0.01968308724462986,16,9,0.11623883992433548,0,16,False,136,11420.430057267457,7.885216631050194,1448.3343505859375,15.544159889221191,12,4740.740174270452,20.41463724324802,232.22259521484375,16.161773681640625,12,9665.407954955317,46.92305367207366,205.9842071533203,14.798869132995605,1.2614365816116333,0,1.3629045486450195,0.6176137924194336,0.7452907562255859,,,0,,,,b'NOT_AVAILABLE',0.8264802628067535,45.89529472221599,226.55787669217074,17.367795425454926,110001,4602.33642578125,4416.00634765625,5031.0,,,,,,,,,,,,,,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=4418914936857620224',,ibata15,-55.31,0.58
1635721458409799680,b'Gaia DR2 4418920739357629184',4418920739357629184,411851705,2015.5,229.00130450088412,0.10357428626169447,-0.10000835972192083,0.11945565996906496,-0.19760416098490044,0.14838484826724674,-1.3317004442214966,-2.506725177688284,0.23740859342038442,-2.273064536329397,0.268542069085178,-0.1252107322216034,-0.04999497905373573,0.061943430453538895,-0.18554744124412537,-0.610347330570221,-0.3218643069267273,0.5024609565734863,0.20742633938789368,-0.4202490448951721,-0.3996260166168213,150,0,150,0,0.7447322607040405,157.35061645507812,0.0,0.0,31,False,1.5811432600021362,1.5677282058221116,0.0291258238704767,-0.02286594733595848,17,9,0.28095319867134094,0,17,False,150,1743.1964080001298,2.2408964864441003,777.9013671875,17.584999084472656,16,822.9769052026021,11.620554341584057,70.82079315185547,18.06291961669922,15,1349.370086801259,13.047653817372684,103.4186019897461,16.93659210205078,1.2461860179901123,0,1.1263275146484375,0.4779205322265625,0.648406982421875,,,0,,,,b'NOT_AVAILABLE',0.8447877135881827,45.883132487027225,226.57509154770014,17.374148770949684,,,,,,,,,,,,,,,,,,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=4418920739357629184',,ibata16,-70.17,1.03
1635721458409799680,b'Gaia DR2 4418920017803112832',4418920017803112832,783425125,2015.5,229.02001348835168,0.13792035760173002,-0.1076998656371658,0.15814048010214599,0.0652752617350404,0.19670444267619902,0.33184435963630676,-3.3947412242733566,0.31208998720259945,-1.8861038981400424,0.3605524456810468,-0.14683730900287628,-0.05044335871934891,0.043548304587602615,-0.21269503235816956,-0.5989643931388855,-0.34699904918670654,0.5199010372161865,0.20020705461502075,-0.4401070773601532,-0.42624521255493164,146,0,144,2,2.8419582843780518,191.1477508544922,0.505098611904824,2.345269717025825,31,False,0.9393766522407532,1.597910458991025,0.039250058358419174,-0.021267324686050415,17,9,0.37611034512519836,0,17,False,143,1444.443077604424,2.2119001205162134,653.03271484375,17.789113998413086,15,670.2151707792269,14.838104296210041,45.16851806640625,18.285852432250977,15,1098.1052486497374,10.675902699202698,102.85830688476562,17.160310745239258,1.224223017692566,0,1.1255416870117188,0.4967384338378906,0.6288032531738281,,,0,,,,b'NOT_AVAILABLE',0.8541060999220532,45.86397284618681,226.59615123235534,17.371864930897168,,,,,,,,,,,,,,,,,,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=4418920017803112832',,ibata17,-56.58,0.89
1635721458409799680,b'Gaia DR2 4418920773717375872',4418920773717375872,528006107,2015.5,229.01073810552592,0.2897995155836443,-0.09386680858440441,0.33373968883585536,0.09120251039099472,0.40417271492662565,0.2256523221731186,-1.4342217256961085,0.6941085637354413,-2.893318380427499,0.783474681684968,-0.17610856890678406,0.035040486603975296,0.05317741259932518,-0.20072783529758453,-0.5649237036705017,-0.3242607116699219,0.49176958203315735,0.2295275777578354,-0.44159749150276184,-0.41071072220802307,142,0,140,2,0.12853147089481354,136.4504852294922,0.0,8.648450765494212e-16,31,False,0.201054647564888,1.5435204662525852,0.08738385977342446,-0.06520982831716537,16,9,0.809495210647583,0,16,False,139,388.503396118066,1.5412538742442488,252.0697021484375,19.21487808227539,14,171.36420905550273,9.736338312008396,17.60047721862793,19.76658821105957,16,281.3061111280476,9.028836316453804,31.156408309936523,18.63897132873535,1.1651643514633179,0,1.1276168823242188,0.5517101287841797,0.5759067535400391,,,0,,,,b'NOT_AVAILABLE',0.8603404645111482,45.880052141138,226.58284020131038,17.38263558368168,,,,,,,,,,,,,,,,,,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=4418920773717375872',,ibata18,-50.68,1.34
1635721458409799680,b'Gaia DR2 4418920159537849856',4418920159537849856,711006603,2015.5,229.03544400827238,0.10386244863539101,-0.086149552220217,0.11938201640580452,0.054726337878470394,0.14787888868027893,0.37007540464401245,-2.508886251064731,0.23760797715119844,-2.570231791718531,0.2721236991362991,-0.13944683969020844,-0.06327006220817566,0.06506968289613724,-0.19689691066741943,-0.6020413637161255,-0.3437139093875885,0.5183872580528259,0.21628180146217346,-0.4313908517360687,-0.42722707986831665,151,0,151,0,0.1700783669948578,148.25111389160156,0.0,0.0,31,False,1.584870457649231,1.5536976555855455,0.030027115834243185,-0.027300087735056877,17,9,0.28618767857551575,0,17,False,151,1740.1485896639017,3.1024269604338306,560.8991088867188,17.58690071105957,14,859.5056882742331,13.900160487518294,61.834228515625,18.015766143798828,16,1347.006664185207,12.266492502967392,109.81188201904297,16.938495635986328,1.2680022716522217,0,1.0772705078125,0.4288654327392578,0.6484050750732422,,,0,,,,b'NOT_AVAILABLE',0.8919978539177602,45.866483300077014,226.6055330163289,17.396811988993456,,,,,,,,,,,,,,,,,,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=4418920159537849856',,ibata19,-58.9,0.77
1635721458409799680,b'Gaia DR2 4418732104394214272',4418732104394214272,1506542192,2015.5,229.07469337285684,0.16802791685329427,-0.12399728851986362,0.18101066460656637,0.20958391608277296,0.2301848736133358,0.910502552986145,-3.1034179900460357,0.3839333313213746,-2.6477743841396553,0.43279146352300996,-0.13754336535930634,0.030121000483632088,0.07415637373924255,-0.2074984461069107,-0.5694844126701355,-0.2989991307258606,0.5366709232330322,0.18990586698055267,-0.44290193915367126,-0.3236059844493866,132,0,130,2,2.214277505874634,162.58554077148438,0.41042795120189457,1.0274667089873406,31,False,0.7134426236152649,1.5685395039280239,0.05117351740516427,0.07376518845558167,15,9,0.4392385482788086,0,15,False,127,1003.9898779111686,2.0217302183423747,496.5993347167969,18.18404197692871,13,458.4443760509226,16.800396508436535,27.28771209716797,18.698171615600586,14,766.7679765044835,12.306109914097332,62.30790710449219,17.550260543823242,1.2203433513641357,0,1.1479110717773438,0.514129638671875,0.6337814331054688,,,0,,,,b'NOT_AVAILABLE',0.8879942209526348,45.81202984520645,226.65592983732742,17.371124642696284,,,,,,,,,,,,,,,,,,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=4418732104394214272',,ibata20,-56.44,0.76
1635721458409799680,b'Gaia DR2 4418919949083630080',4418919949083630080,446767522,2015.5,229.04131671432805,0.20468443242470272,-0.11077165981628467,0.22986031474373989,0.10333530294237062,0.29269013054624476,0.35305359959602356,-2.405207547579283,0.4821410511026199,-3.852952259727596,0.5556529132662541,-0.12488215416669846,-0.038547858595848083,0.04347715154290199,-0.18162627518177032,-0.6112589836120605,-0.34501025080680847,0.5170703530311584,0.24239639937877655,-0.462939590215683,-0.4383087456226349,149,0,149,0,0.9985923767089844,160.90122985839844,0.2063479075966229,0.14365278397094836,31,False,0.4120352566242218,1.4772280338823325,0.060245079950673915,-0.027744771912693977,17,9,0.5771196484565735,0,17,False,145,622.748718476697,1.9231881995262003,323.81060791015625,18.70258331298828,13,328.41827041564864,9.797764341633819,33.51971435546875,19.060319900512695,15,457.8898459071088,12.140951496239053,37.71449279785156,18.110017776489258,1.2626410722732544,0,0.9503021240234375,0.35773658752441406,0.5925655364990234,,,0,,,,b'NOT_AVAILABLE',0.8708652578367698,45.84588922496702,226.6185026720276,17.37473160447141,,,,,,,,,,,,,,,,,,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=4418919949083630080',,ibata21,-56.15,2.94
